cycle,delta,anomaly,alert
92,0.004396,0.011516,False
93,0.001769,0.005669,False
94,0.000532,0.001912,False
95,0.000929,0.002216,False
96,0.001827,0.003995,False
97,0.002269,0.003837,False
98,0.002829,0.005397,False
99,0.000708,0.001872,False
100,0.001928,0.003967,False
101,0.001446,0.002971,False
102,0.000498,0.002332,False
103,0.00041,0.001672,False
104,0.00018,0.003703,False
105,0.000296,0.001918,False
106,0.001594,0.004645,False
107,0.000901,0.004139,False
108,0.001698,0.006696,False
109,0.003605,0.009313,False
110,0.002304,0.008234,False
111,0.003348,0.007162,False
112,0.000597,0.001065,False
113,0.000838,0.002394,False
114,0.000696,0.001904,False
115,0.00039,0.002134,False
116,0.00255,0.007819,False
117,0.000971,0.00205,False
118,0.000953,0.003443,False
119,0.001194,0.002822,False
120,0.000429,0.001784,False
121,0.000668,0.002577,False
122,0.0005,0.00313,False
123,0.000861,0.006971,False
124,0.002705,0.006006,False
125,0.001049,0.002513,False
126,0.003747,0.012236,False
127,0.000197,0.003528,False
128,0.000353,0.0012,False
129,0.000539,0.000972,False
130,0.000765,0.00364,False
131,0.003781,0.01115,False
132,0.000201,0.001724,False
133,0.003278,0.00979,False
134,0.000197,0.001488,False
135,0.000442,0.000901,False
136,0.00092,0.003097,False
137,0.001079,0.003974,False
138,0.001682,0.003925,False
139,0.000155,0.001436,False
140,0.000901,0.005058,False
141,0.001719,0.005,False
142,5.9e-05,0.002236,False
143,0.002756,0.008125,False
144,0.0005,0.003083,False
145,0.000728,0.002587,False
146,0.001699,0.003154,False
147,0.001178,0.004326,False
148,0.001639,0.005977,False
149,0.001078,0.005413,False
150,0.001403,0.003538,False
151,0.001657,0.006296,False
152,0.001442,0.003132,False
153,0.001122,0.003845,False
154,0.000383,0.004507,False
155,0.000685,0.003351,False
156,0.003475,0.009581,False
157,0.000392,0.003008,False
158,0.000662,0.002542,False
159,0.000596,0.002262,False
160,0.001195,0.003738,False
161,0.003052,0.00726,False
162,0.000953,0.002941,False
163,0.002047,0.005593,False
164,0.001648,0.005431,False
165,0.000821,0.002419,False
166,0.002394,0.007181,False
167,0.000828,0.003795,False
168,0.001212,0.005404,False
169,0.004426,0.017436,False
170,0.003234,0.006663,False
171,0.000202,0.001676,False
172,0.00288,0.008333,False
173,0.003028,0.00968,False
174,0.002747,0.007759,False
175,0.000905,0.001966,False
176,0.000759,0.002588,False
177,0.000198,0.001182,False
178,0.000189,0.001008,False
179,0.000703,0.002461,False
180,0.000735,0.004918,False
181,0.002023,0.006475,False
182,0.003719,0.008104,False
183,0.000401,0.002674,False
184,0.000297,0.002429,False
185,0.001364,0.004286,False
186,0.000827,0.004017,False
187,9.5e-05,0.00531,False
188,0.001636,0.004071,False
189,0.001316,0.004256,False
190,0.000865,0.001962,False
191,5e-05,0.002148,False
192,0.001171,0.003608,False
193,1.2e-05,0.001949,False
194,0.000609,0.002123,False
195,0.000415,0.002579,False
196,0.000817,0.006468,False
197,0.000651,0.00272,False
198,0.001368,0.004112,False
199,0.001277,0.006029,False
200,0.000578,0.004342,False
201,0.000399,0.001257,False
202,0.001276,0.005556,False
203,0.001465,0.003682,False
204,0.000117,0.003304,False
205,0.002454,0.007379,False
206,0.001557,0.0053,False
207,0.002192,0.007258,False
208,0.000109,0.002228,False
209,0.001694,0.00624,False
210,0.00068,0.002614,False
211,0.000953,0.002915,False
212,0.0002,0.000654,False
213,0.002863,0.010731,False
214,0.001914,0.004387,False
215,0.000822,0.00444,False
216,5.1e-05,0.000899,False
217,0.003263,0.007479,False
218,0.00138,0.008138,False
219,0.000631,0.001396,False
220,0.001462,0.006871,False
