cycle,event,bodies,active_bodies,light,shadow,mercury,agreements,spread,structural_stability,vitality,viability,field_charge,lattice_coherence,recursion_depth,confidence_decay,avg_trust,avg_fatigue,lineage_density,archetype_resonance,elder_feedback,closures,recursions,suspicious_closures,dream_cycles,rem_cycles,healing_cycles,renewal_cycles,new_variants,unknown_events,alpha_alerts,omega_alerts,alpha_alert,omega_alert
315,normal,40,14,0.597784,0.505054,0.504944,3,0.092839,1,0.856492,1,0.426624,1,0,0.243848,0.94,0,0.89625,1,0.5975,315,0,0,315,315,315,0,0,0,0,0,False,False
316,normal,40,14,0.609554,0.493061,0.595687,2,0.116494,1,0.856492,1,0.426749,1,0,0.23834,0.94,0,0.89625,1,0.5975,316,0,0,316,316,316,0,0,0,0,0,False,False
317,normal,40,14,0.600362,0.506516,0.624342,2,0.117826,1,0.856493,1,0.426884,1,0,0.233273,0.94,0,0.89625,1,0.5975,317,0,0,317,317,317,0,0,0,0,0,False,False
318,normal,40,14,0.59321,0.490765,0.55747,3,0.102445,1,0.856493,1,0.426821,1,0,0.236611,0.94,0,0.89625,1,0.5975,318,0,0,318,318,318,0,0,0,0,0,False,False
319,normal,40,14,0.635689,0.516193,0.499491,1,0.136198,1,0.856493,1,0.427182,1,0,0.231682,0.94,0,0.89625,1,0.5975,319,0,0,319,319,319,0,0,0,0,0,False,False
320,normal,40,14,0.595948,0.509167,0.522096,3,0.086781,1,0.856493,1,0.426908,1,0,0.235147,0.94,0,0.89625,1,0.5975,320,0,0,320,320,320,0,0,0,0,0,False,False
321,normal,40,14,0.616212,0.515848,0.594394,3,0.100364,1,0.856493,1,0.426817,1,0,0.238336,0.94,0,0.89625,1,0.5975,321,0,0,321,321,321,0,0,0,0,0,False,False
322,normal,40,14,0.612828,0.504875,0.529,3,0.107953,1,0.856494,1,0.426826,1,0,0.241269,0.94,0,0.89625,1,0.5975,322,0,0,322,322,322,0,0,0,0,0,False,False
323,normal,40,14,0.615415,0.51746,0.530216,3,0.097955,1,0.856494,1,0.426709,1,0,0.243967,0.94,0,0.89625,1,0.5975,323,0,0,323,323,323,0,0,0,0,0,False,False
324,normal,40,14,0.605618,0.524692,0.546885,3,0.080926,1,0.856494,1,0.426385,1,0,0.24645,0.94,0,0.89625,1,0.5975,324,0,0,324,324,324,0,0,0,0,0,False,False
325,normal,40,14,0.623397,0.495507,0.607791,2,0.12789,1,0.856494,1,0.426664,1,0,0.240734,0.94,0,0.89625,1,0.5975,325,0,0,325,325,325,0,0,0,0,0,False,False
326,normal,40,14,0.599895,0.49799,0.589161,3,0.101905,1,0.856494,1,0.426605,1,0,0.243475,0.94,0,0.89625,1,0.5975,326,0,0,326,326,326,0,0,0,0,0,False,False
327,normal,40,14,0.615001,0.498689,0.511595,2,0.116311,1,0.856494,1,0.426728,1,0,0.237997,0.94,0,0.89625,1,0.5975,327,0,0,327,327,327,0,0,0,0,0,False,False
328,normal,40,14,0.598216,0.510949,0.513909,3,0.087266,1,0.856495,1,0.426483,1,0,0.240957,0.94,0,0.89625,1,0.5975,328,0,0,328,328,328,0,0,0,0,0,False,False
329,normal,40,14,0.6123,0.50233,0.59456,3,0.10997,1,0.856495,1,0.426533,1,0,0.243681,0.94,0,0.89625,1,0.5975,329,0,0,329,329,329,0,0,0,0,0,False,False
330,normal,40,14,0.624352,0.491988,0.556648,2,0.132365,1,0.856495,1,0.426861,1,0,0.238186,0.94,0,0.89625,1,0.5975,330,0,0,330,330,330,0,0,0,0,0,False,False
331,normal,40,14,0.61922,0.498549,0.525681,2,0.120671,1,0.856495,1,0.427027,1,0,0.233131,0.94,0,0.89625,1,0.5975,331,0,0,331,331,331,0,0,0,0,0,False,False
332,normal,40,14,0.602761,0.499491,0.576947,3,0.103269,1,0.856495,1,0.426966,1,0,0.236481,0.94,0,0.89625,1,0.5975,332,0,0,332,332,332,0,0,0,0,0,False,False
333,normal,40,14,0.61293,0.509745,0.474931,2,0.137998,1,0.856495,1,0.427343,1,0,0.231562,0.94,0,0.89625,1,0.5975,333,0,0,333,333,333,0,0,0,0,0,False,False
334,normal,40,14,0.58582,0.494476,0.498234,3,0.091344,1,0.856496,1,0.427117,1,0,0.235037,0.94,0,0.89625,1,0.5975,334,0,0,334,334,334,0,0,0,0,0,False,False
335,normal,40,14,0.59833,0.49019,0.495645,3,0.10814,1,0.856496,1,0.427113,1,0,0.238234,0.94,0,0.89625,1,0.5975,335,0,0,335,335,335,0,0,0,0,0,False,False
336,normal,40,14,0.603496,0.514916,0.516778,3,0.088581,1,0.856496,1,0.426865,1,0,0.241176,0.94,0,0.89625,1,0.5975,336,0,0,336,336,336,0,0,0,0,0,False,False
337,normal,40,14,0.616045,0.494638,0.568886,2,0.121408,1,0.856496,1,0.427039,1,0,0.235882,0.94,0,0.89625,1,0.5975,337,0,0,337,337,337,0,0,0,0,0,False,False
338,normal,40,14,0.617655,0.501769,0.53491,2,0.115886,1,0.856496,1,0.427136,1,0,0.231011,0.94,0,0.89625,1,0.5975,338,0,0,338,338,338,0,0,0,0,0,False,False
339,normal,40,14,0.601368,0.517575,0.587148,3,0.083792,1,0.856496,1,0.426826,1,0,0.23453,0.94,0,0.89625,1,0.5975,339,0,0,339,339,339,0,0,0,0,0,False,False
340,normal,40,14,0.614673,0.516844,0.53435,3,0.097829,1,0.856496,1,0.426708,1,0,0.237768,0.94,0,0.89625,1,0.5975,340,0,0,340,340,340,0,0,0,0,0,False,False
341,normal,40,14,0.599383,0.52939,0.625741,3,0.096351,1,0.856496,1,0.426577,1,0,0.240746,0.94,0,0.89625,1,0.5975,341,0,0,341,341,341,0,0,0,0,0,False,False
342,normal,40,14,0.621248,0.514664,0.566985,3,0.106584,1,0.856497,1,0.42658,1,0,0.243487,0.94,0,0.89625,1,0.5975,342,0,0,342,342,342,0,0,0,0,0,False,False
343,normal,40,14,0.609152,0.507741,0.545517,3,0.101411,1,0.856497,1,0.426519,1,0,0.246008,0.94,0,0.89625,1,0.5975,343,0,0,343,343,343,0,0,0,0,0,False,False
344,normal,40,14,0.603699,0.503993,0.553415,3,0.099706,1,0.856497,1,0.426439,1,0,0.248327,0.94,0,0.89625,1,0.5975,344,0,0,344,344,344,0,0,0,0,0,False,False
345,normal,40,14,0.603092,0.504899,0.495341,3,0.107752,1,0.856497,1,0.426464,1,0,0.250461,0.94,0,0.89625,1,0.5975,345,0,0,345,345,345,0,0,0,0,0,False,False
346,normal,40,14,0.593515,0.508222,0.50616,3,0.087355,1,0.856497,1,0.426233,1,0,0.252424,0.94,0,0.89625,1,0.5975,346,0,0,346,346,346,0,0,0,0,0,False,False
347,normal,40,14,0.598529,0.498471,0.567965,3,0.100058,1,0.856497,1,0.426172,1,0,0.25423,0.94,0,0.89625,1,0.5975,347,0,0,347,347,347,0,0,0,0,0,False,False
348,normal,40,14,0.593707,0.510696,0.511112,3,0.083011,1,0.856497,1,0.425901,1,0,0.255892,0.94,0,0.89625,1,0.5975,348,0,0,348,348,348,0,0,0,0,0,False,False
349,normal,40,14,0.612785,0.520341,0.620964,3,0.100623,1,0.856497,1,0.425864,1,0,0.25742,0.94,0,0.89625,1,0.5975,349,0,0,349,349,349,0,0,0,0,0,False,False
350,normal,40,14,0.59393,0.51914,0.510401,3,0.083529,1,0.856497,1,0.425615,1,0,0.258827,0.94,0,0.89625,1,0.5975,350,0,0,350,350,350,0,0,0,0,0,False,False
351,normal,40,14,0.600216,0.496677,0.549738,3,0.103538,1,0.856497,1,0.425628,1,0,0.260121,0.94,0,0.89625,1,0.5975,351,0,0,351,351,351,0,0,0,0,0,False,False
352,normal,40,14,0.599852,0.51279,0.471928,2,0.127924,1,0.856497,1,0.425946,1,0,0.253311,0.94,0,0.89625,1,0.5975,352,0,0,352,352,352,0,0,0,0,0,False,False
353,normal,40,14,0.608717,0.516236,0.482025,2,0.126692,1,0.856498,1,0.426232,1,0,0.247046,0.94,0,0.89625,1,0.5975,353,0,0,353,353,353,0,0,0,0,0,False,False
354,normal,40,14,0.590882,0.511965,0.563364,3,0.078917,1,0.856498,1,0.425907,1,0,0.249282,0.94,0,0.89625,1,0.5975,354,0,0,354,354,354,0,0,0,0,0,False,False
355,normal,40,14,0.59972,0.485836,0.588896,3,0.113884,1,0.856498,1,0.426035,1,0,0.25134,0.94,0,0.89625,1,0.5975,355,0,0,355,355,355,0,0,0,0,0,False,False
356,normal,40,14,0.604899,0.522095,0.569084,3,0.082804,1,0.856498,1,0.425769,1,0,0.253233,0.94,0,0.89625,1,0.5975,356,0,0,356,356,356,0,0,0,0,0,False,False
357,normal,40,14,0.629684,0.501106,0.643057,1,0.141951,1,0.856498,1,0.426255,1,0,0.246974,0.94,0,0.89625,1,0.5975,357,0,0,357,357,357,0,0,0,0,0,False,False
358,normal,40,14,0.615249,0.487219,0.584419,2,0.12803,1,0.856498,1,0.426542,1,0,0.241216,0.94,0,0.89625,1,0.5975,358,0,0,358,358,358,0,0,0,0,0,False,False
359,normal,40,14,0.593919,0.513265,0.524656,3,0.080655,1,0.856498,1,0.426223,1,0,0.243919,0.94,0,0.89625,1,0.5975,359,0,0,359,359,359,0,0,0,0,0,False,False
360,normal,40,14,0.627295,0.50394,0.544205,2,0.123355,1,0.856498,1,0.426454,1,0,0.238405,0.94,0,0.89625,1,0.5975,360,0,0,360,360,360,0,0,0,0,0,False,False
361,normal,40,14,0.598575,0.505754,0.605406,3,0.099652,1,0.856498,1,0.426377,1,0,0.241333,0.94,0,0.89625,1,0.5975,361,0,0,361,361,361,0,0,0,0,0,False,False
362,normal,40,14,0.59099,0.517942,0.614419,3,0.096477,1,0.856498,1,0.426264,1,0,0.244026,0.94,0,0.89625,1,0.5975,362,0,0,362,362,362,0,0,0,0,0,False,False
363,normal,40,14,0.596876,0.51264,0.537798,3,0.084236,1,0.856498,1,0.426004,1,0,0.246504,0.94,0,0.89625,1,0.5975,363,0,0,363,363,363,0,0,0,0,0,False,False
364,normal,40,14,0.629836,0.49809,0.519444,2,0.131746,1,0.856498,1,0.426351,1,0,0.240784,0.94,0,0.89625,1,0.5975,364,0,0,364,364,364,0,0,0,0,0,False,False
365,normal,40,14,0.605808,0.509597,0.442673,2,0.163135,1,0.856498,1,0.427072,1,0,0.235521,0.94,0,0.89625,0.99723,0.5975,365,0,0,365,365,365,0,0,0,0,0,False,False
366,normal,40,14,0.617359,0.494276,0.651664,1,0.157388,1,0.856498,1,0.427686,1,0,0.230679,0.94,0,0.89625,0.995599,0.5975,366,0,0,366,366,366,0,0,0,0,0,False,False
367,normal,40,14,0.597176,0.508113,0.500109,3,0.097068,1,0.856498,1,0.427515,1,0,0.234225,0.94,0,0.89625,1,0.5975,367,0,0,367,367,367,0,0,0,0,0,False,False
368,normal,40,14,0.61358,0.492145,0.535415,2,0.121435,1,0.856498,1,0.427657,1,0,0.229487,0.94,0,0.89625,1,0.5975,368,0,0,368,368,368,0,0,0,0,0,False,False
369,normal,40,14,0.607315,0.512333,0.52161,3,0.094982,1,0.856498,1,0.427462,1,0,0.233128,0.94,0,0.89625,1,0.5975,369,0,0,369,369,369,0,0,0,0,0,False,False
370,normal,40,14,0.621442,0.492333,0.555886,2,0.129109,1,0.856499,1,0.427702,1,0,0.228478,0.94,0,0.89625,1,0.5975,370,0,0,370,370,370,0,0,0,0,0,False,False
371,normal,40,14,0.613717,0.510798,0.536515,3,0.102919,1,0.856499,1,0.427604,1,0,0.2322,0.94,0,0.89625,1,0.5975,371,0,0,371,371,371,0,0,0,0,0,False,False
372,normal,40,14,0.607635,0.503331,0.582723,3,0.104304,1,0.856499,1,0.427527,1,0,0.235624,0.94,0,0.89625,1,0.5975,372,0,0,372,372,372,0,0,0,0,0,False,False
373,normal,40,14,0.596961,0.498652,0.571597,3,0.09831,1,0.856499,1,0.42738,1,0,0.238774,0.94,0,0.89625,1,0.5975,373,0,0,373,373,373,0,0,0,0,0,False,False
374,normal,40,14,0.606602,0.510754,0.515564,3,0.095848,1,0.856499,1,0.427209,1,0,0.241672,0.94,0,0.89625,1,0.5975,374,0,0,374,374,374,0,0,0,0,0,False,False
375,normal,40,14,0.606035,0.49088,0.565201,2,0.115155,1,0.856499,1,0.427288,1,0,0.236338,0.94,0,0.89625,1,0.5975,375,0,0,375,375,375,0,0,0,0,0,False,False
376,normal,40,14,0.60601,0.503304,0.528989,3,0.102706,1,0.856499,1,0.427207,1,0,0.239431,0.94,0,0.89625,1,0.5975,376,0,0,376,376,376,0,0,0,0,0,False,False
377,normal,40,14,0.621466,0.509236,0.578775,3,0.112231,1,0.856499,1,0.42725,1,0,0.242277,0.94,0,0.89625,1,0.5975,377,0,0,377,377,377,0,0,0,0,0,False,False
378,normal,40,14,0.598904,0.488112,0.504363,3,0.110792,1,0.856499,1,0.427272,1,0,0.244894,0.94,0,0.89625,1,0.5975,378,0,0,378,378,378,0,0,0,0,0,False,False
379,normal,40,14,0.599427,0.512307,0.562489,3,0.087119,1,0.856499,1,0.426998,1,0,0.247303,0.94,0,0.89625,1,0.5975,379,0,0,379,379,379,0,0,0,0,0,False,False
380,normal,40,14,0.610604,0.510627,0.627992,2,0.117365,1,0.856499,1,0.427115,1,0,0.241519,0.94,0,0.89625,1,0.5975,380,0,0,380,380,380,0,0,0,0,0,False,False
381,normal,40,14,0.605501,0.513134,0.598671,3,0.092367,1,0.856499,1,0.426914,1,0,0.244197,0.94,0,0.89625,1,0.5975,381,0,0,381,381,381,0,0,0,0,0,False,False
382,normal,40,14,0.596988,0.499491,0.528803,3,0.097497,1,0.856499,1,0.426787,1,0,0.246661,0.94,0,0.89625,1,0.5975,382,0,0,382,382,382,0,0,0,0,0,False,False
383,normal,40,14,0.594171,0.505804,0.576172,3,0.088367,1,0.856499,1,0.426552,1,0,0.248928,0.94,0,0.89625,1,0.5975,383,0,0,383,383,383,0,0,0,0,0,False,False
384,normal,40,14,0.597004,0.53288,0.475705,2,0.121299,1,0.856499,1,0.426741,1,0,0.243014,0.94,0,0.89625,1,0.5975,384,0,0,384,384,384,0,0,0,0,0,False,False
385,normal,40,14,0.603514,0.495374,0.618715,2,0.123341,1,0.856499,1,0.426945,1,0,0.237573,0.94,0,0.89625,1,0.5975,385,0,0,385,385,385,0,0,0,0,0,False,False
386,normal,40,14,0.605647,0.504531,0.544076,3,0.101116,1,0.856499,1,0.426862,1,0,0.240567,0.94,0,0.89625,1,0.5975,386,0,0,386,386,386,0,0,0,0,0,False,False
387,normal,40,14,0.586542,0.509416,0.592648,3,0.083233,1,0.856499,1,0.426559,1,0,0.243322,0.94,0,0.89625,1,0.5975,387,0,0,387,387,387,0,0,0,0,0,False,False
388,normal,40,14,0.612679,0.505895,0.647262,2,0.141368,1,0.856499,1,0.426998,1,0,0.237856,0.94,0,0.89625,1,0.5975,388,0,0,388,388,388,0,0,0,0,0,False,False
389,normal,40,14,0.61483,0.51025,0.60636,3,0.10458,1,0.856499,1,0.426956,1,0,0.240828,0.94,0,0.89625,1,0.5975,389,0,0,389,389,389,0,0,0,0,0,False,False
390,normal,40,14,0.611712,0.496861,0.526831,3,0.114851,1,0.856499,1,0.427044,1,0,0.243561,0.94,0,0.89625,1,0.5975,390,0,0,390,390,390,0,0,0,0,0,False,False
391,normal,40,14,0.606978,0.500837,0.594006,3,0.106141,1,0.856499,1,0.427018,1,0,0.246076,0.94,0,0.89625,1,0.5975,391,0,0,391,391,391,0,0,0,0,0,False,False
392,normal,40,14,0.598252,0.493129,0.586097,3,0.105123,1,0.856499,1,0.426981,1,0,0.24839,0.94,0,0.89625,1,0.5975,392,0,0,392,392,392,0,0,0,0,0,False,False
393,normal,40,14,0.600532,0.484537,0.537855,2,0.115994,1,0.856499,1,0.427082,1,0,0.242519,0.94,0,0.89625,1,0.5975,393,0,0,393,393,393,0,0,0,0,0,False,False
394,normal,40,14,0.594464,0.489343,0.604193,3,0.11485,1,0.856499,1,0.427164,1,0,0.245118,0.94,0,0.89625,1,0.5975,394,0,0,394,394,394,0,0,0,0,0,False,False
395,normal,40,14,0.612618,0.506663,0.569422,3,0.105955,1,0.856499,1,0.42713,1,0,0.247508,0.94,0,0.89625,1,0.5975,395,0,0,395,395,395,0,0,0,0,0,False,False
396,normal,40,14,0.594818,0.49715,0.565935,3,0.097668,1,0.856499,1,0.426994,1,0,0.249708,0.94,0,0.89625,1,0.5975,396,0,0,396,396,396,0,0,0,0,0,False,False
397,normal,40,14,0.596831,0.507543,0.512277,3,0.089288,1,0.856499,1,0.426761,1,0,0.251731,0.94,0,0.89625,1,0.5975,397,0,0,397,397,397,0,0,0,0,0,False,False
398,normal,40,14,0.60917,0.499133,0.531316,3,0.110037,1,0.856499,1,0.426798,1,0,0.253592,0.94,0,0.89625,1,0.5975,398,0,0,398,398,398,0,0,0,0,0,False,False
399,normal,40,14,0.606848,0.501967,0.607858,3,0.105891,1,0.856499,1,0.426782,1,0,0.255305,0.94,0,0.89625,1,0.5975,399,0,0,399,399,399,0,0,0,0,0,False,False
400,normal,40,14,0.592271,0.519016,0.502901,3,0.08937,1,0.856499,1,0.42656,1,0,0.256881,0.94,0,0.89625,1,0.5975,400,0,0,400,400,400,0,0,0,0,0,False,False
401,normal,40,14,0.609125,0.495977,0.523556,3,0.113148,1,0.856499,1,0.426646,1,0,0.25833,0.94,0,0.89625,1,0.5975,401,0,0,401,401,401,0,0,0,0,0,False,False
402,normal,40,14,0.596846,0.488373,0.638967,2,0.150594,1,0.856499,1,0.427196,1,0,0.251664,0.94,0,0.89625,0.999111,0.5975,402,0,0,402,402,402,0,0,0,0,0,False,False
403,normal,40,14,0.619749,0.502998,0.52797,2,0.116751,1,0.856499,1,0.427296,1,0,0.245531,0.94,0,0.89625,1,0.5975,403,0,0,403,403,403,0,0,0,0,0,False,False
404,normal,40,14,0.608598,0.500598,0.556778,3,0.108,1,0.856499,1,0.427281,1,0,0.247888,0.94,0,0.89625,1,0.5975,404,0,0,404,404,404,0,0,0,0,0,False,False
405,normal,40,14,0.600613,0.493375,0.5673,3,0.107238,1,0.856499,1,0.427258,1,0,0.250057,0.94,0,0.89625,1,0.5975,405,0,0,405,405,405,0,0,0,0,0,False,False
406,normal,40,14,0.625792,0.506206,0.523932,2,0.119586,1,0.8565,1,0.42739,1,0,0.244053,0.94,0,0.89625,1,0.5975,406,0,0,406,406,406,0,0,0,0,0,False,False
407,normal,40,14,0.593704,0.488774,0.583461,3,0.10493,1,0.8565,1,0.427332,1,0,0.246528,0.94,0,0.89625,1,0.5975,407,0,0,407,407,407,0,0,0,0,0,False,False
408,normal,40,14,0.60849,0.497838,0.562774,3,0.110652,1,0.8565,1,0.427348,1,0,0.248806,0.94,0,0.89625,1,0.5975,408,0,0,408,408,408,0,0,0,0,0,False,False
409,normal,40,14,0.622687,0.515454,0.545955,3,0.107232,1,0.8565,1,0.427321,1,0,0.250902,0.94,0,0.89625,1,0.5975,409,0,0,409,409,409,0,0,0,0,0,False,False
410,normal,40,14,0.598276,0.5227,0.539279,3,0.075576,1,0.8565,1,0.4269,1,0,0.25283,0.94,0,0.89625,1,0.5975,410,0,0,410,410,410,0,0,0,0,0,False,False
411,normal,40,14,0.609458,0.506364,0.569521,3,0.103095,1,0.8565,1,0.426844,1,0,0.254603,0.94,0,0.89625,1,0.5975,411,0,0,411,411,411,0,0,0,0,0,False,False
412,normal,40,14,0.588179,0.500994,0.612843,3,0.111849,1,0.8565,1,0.426899,1,0,0.256235,0.94,0,0.89625,1,0.5975,412,0,0,412,412,412,0,0,0,0,0,False,False
413,normal,40,14,0.602224,0.508769,0.547739,3,0.093455,1,0.8565,1,0.426723,1,0,0.257736,0.94,0,0.89625,1,0.5975,413,0,0,413,413,413,0,0,0,0,0,False,False
414,normal,40,14,0.589313,0.507253,0.494983,3,0.09433,1,0.8565,1,0.426566,1,0,0.259117,0.94,0,0.89625,1,0.5975,414,0,0,414,414,414,0,0,0,0,0,False,False
415,normal,40,14,0.605386,0.514999,0.546433,3,0.090387,1,0.8565,1,0.426367,1,0,0.260388,0.94,0,0.89625,1,0.5975,415,0,0,415,415,415,0,0,0,0,0,False,False
416,normal,40,14,0.59299,0.503949,0.598586,3,0.094637,1,0.8565,1,0.426232,1,0,0.261557,0.94,0,0.89625,1,0.5975,416,0,0,416,416,416,0,0,0,0,0,False,False
417,normal,40,14,0.614108,0.497851,0.553824,2,0.116257,1,0.8565,1,0.426373,1,0,0.254632,0.94,0,0.89625,1,0.5975,417,0,0,417,417,417,0,0,0,0,0,False,False
418,normal,40,14,0.593922,0.494033,0.532442,3,0.099889,1,0.8565,1,0.426303,1,0,0.256262,0.94,0,0.89625,1,0.5975,418,0,0,418,418,418,0,0,0,0,0,False,False
419,normal,40,14,0.620914,0.496307,0.492884,1,0.12803,1,0.8565,1,0.426589,1,0,0.249761,0.94,0,0.89625,1,0.5975,419,0,0,419,419,419,0,0,0,0,0,False,False
420,normal,40,14,0.616679,0.509826,0.670222,2,0.160396,1,0.8565,1,0.427264,1,0,0.24378,0.94,0,0.89625,0.997641,0.5975,420,0,0,420,420,420,0,0,0,0,0,False,False
