cycle,event,action,bodies,active_bodies,light,shadow,mercury,threshold,agreements,spread,structural_stability,vitality,viability,field_charge,lattice_coherence,recursion_depth,confidence_decay,avg_trust,avg_fatigue,lineage_density,archetype_resonance,elder_feedback,closures,recursions,suspicious_closures,dream_cycles,rem_cycles,healing_cycles,renewal_cycles,new_variants,unknown_events,alpha_alerts,omega_alerts,alpha_alert,omega_alert
1,unknown,close,40,40,0.577779,0.455911,0.57289,0.10225,1,0.121868,0.844385,0.74366,0.815467,0.593306,0.856057,0,0.016,0.685006,0,0.0,0.028548,0,1,0,0,1,1,1,0,0,1,0,0,False,False
2,drift,close,40,18,0.60832,0.465818,0.525458,0.108838,2,0.142502,0.848637,0.747007,0.820225,0.587247,0.85254,0,0.03072,0.688634,0,0.0,0.051741,0,2,0,0,2,2,2,0,0,1,0,0,False,False
3,drift,close,40,18,0.594306,0.469506,0.536831,0.108527,2,0.124799,0.852759,0.750258,0.824877,0.581255,0.849426,0,0.044262,0.692262,0,0.0,0.075236,0,3,0,0,3,3,3,0,0,1,0,0,False,False
4,drift,close,40,18,0.598941,0.487949,0.517426,0.108216,2,0.110992,0.856756,0.753415,0.829424,0.57538,0.846696,0,0.056721,0.69589,0,0.0,0.098481,0,4,0,0,4,4,4,0,0,1,0,0,False,False
5,drift,close,40,18,0.572055,0.455244,0.589252,0.107907,1,0.134007,0.860632,0.756482,0.833867,0.570133,0.844321,0,0.068184,0.699518,0,0.0,0.116527,0,5,0,0,5,5,5,0,0,1,0,0,False,False
6,drift,close,40,18,0.57773,0.446674,0.632304,0.107598,1,0.18563,0.864389,0.75946,0.838206,0.565883,0.842264,0,0.078729,0.703146,0,0.0,0.125979,0,6,0,0,6,6,6,0,0,1,0,0,False,False
7,drift,close,40,18,0.623325,0.466267,0.570172,0.107291,2,0.157058,0.868032,0.762354,0.842445,0.561456,0.840516,0,0.088431,0.706774,0,0.0,0.138438,0,7,0,0,7,7,7,0,0,1,0,0,False,False
8,drift,close,40,18,0.634198,0.482202,0.532838,0.106985,2,0.151996,0.871564,0.765164,0.846586,0.557191,0.839061,0,0.097356,0.710402,0,0.0,0.150459,0,8,0,0,8,8,8,0,0,1,0,0,False,False
9,drift,close,40,18,0.596161,0.462209,0.660373,0.106682,1,0.198163,0.874989,0.767894,0.850627,0.553797,0.837856,0,0.105568,0.71403,0,0.0,0.148203,0,9,0,0,9,9,9,0,0,1,0,0,False,False
10,drift,close,40,18,0.564076,0.484125,0.549726,0.106381,3,0.079951,0.878309,0.770546,0.854574,0.548929,0.836927,0,0.123122,0.7175,0,0.0,0.169071,0,10,0,0,10,10,10,0,0,1,0,0,False,False
11,drift,close,40,18,0.609749,0.458648,0.506443,0.106083,2,0.1511,0.881527,0.773123,0.858427,0.545313,0.836244,0,0.129273,0.721128,0,0.0,0.178456,0,11,0,0,11,11,11,0,0,1,0,0,False,False
12,drift,close,40,18,0.601546,0.475161,0.606982,0.105788,1,0.13182,0.884763,0.775626,0.862314,0.541618,0.836051,0,0.134931,0.724756,0,0.09632,0.195378,0.688,12,0,0,12,12,12,0,0,1,0,0,False,False
13,drift,close,40,18,0.641597,0.44867,0.564207,0.105496,1,0.192926,0.888004,0.778058,0.866219,0.538975,0.83629,0,0.140136,0.728384,0,0.183008,0.20773,0.688,13,0,0,13,13,13,0,0,1,0,0,False,False
14,drift,close,40,18,0.595417,0.480442,0.657867,0.105207,1,0.177425,0.89124,0.780422,0.870131,0.536259,0.836931,0,0.144925,0.732012,0,0.261027,0.225743,0.688,14,0,0,14,14,14,0,0,1,0,0,False,False
15,drift,close,40,18,0.606929,0.473221,0.595193,0.104922,1,0.133708,0.894461,0.782718,0.87404,0.533078,0.837949,0,0.149331,0.73564,0,0.331244,0.252251,0.688,15,0,0,15,15,15,0,0,1,0,0,False,False
16,drift,close,40,18,0.611759,0.464878,0.604182,0.104642,1,0.146881,0.89766,0.784949,0.877936,0.530252,0.839308,0,0.153385,0.739268,0,0.39444,0.278385,0.688,16,0,0,16,16,16,0,0,1,0,0,False,False
17,drift,close,40,18,0.603778,0.45074,0.639157,0.104365,1,0.188418,0.900829,0.787118,0.88181,0.52816,0.840965,0,0.157114,0.742896,0,0.451316,0.299973,0.688,17,0,0,17,17,17,0,0,1,0,0,False,False
18,drift,close,40,18,0.603389,0.431545,0.572394,0.104093,1,0.171844,0.903963,0.789225,0.885656,0.525952,0.842899,0,0.160545,0.746524,0,0.502504,0.324927,0.688,18,0,0,18,18,18,0,0,1,0,0,False,False
19,drift,close,40,18,0.564647,0.470228,0.570565,0.103826,3,0.100337,0.907057,0.791274,0.889468,0.522865,0.845096,0,0.173701,0.749995,0,0.548574,0.360053,0.688,19,0,0,19,19,19,0,0,1,0,0,False,False
20,drift,close,40,18,0.616919,0.502264,0.631514,0.103564,1,0.12925,0.910106,0.793264,0.89324,0.520348,0.847528,0,0.175805,0.753623,0,0.590037,0.390601,0.688,20,0,0,20,20,20,0,0,1,0,0,False,False
21,drift,close,40,18,0.615601,0.443192,0.578801,0.103307,1,0.17241,0.913106,0.795199,0.896967,0.518573,0.850162,0,0.177741,0.757251,0,0.627353,0.414813,0.688,21,0,0,21,21,21,0,0,1,0,0,False,False
22,drift,close,40,18,0.632518,0.475844,0.502388,0.103056,1,0.156674,0.916055,0.79708,0.900645,0.516678,0.852983,0,0.179522,0.760879,0,0.660938,0.440985,0.688,22,0,0,22,22,22,0,0,1,0,0,False,False
23,drift,close,40,18,0.635768,0.450305,0.507447,0.10281,1,0.185463,0.91895,0.798909,0.90427,0.515292,0.855962,0,0.18116,0.764507,0,0.691164,0.462729,0.688,23,0,0,23,23,23,0,0,1,0,0,False,False
24,drift,close,40,18,0.622038,0.454891,0.605826,0.102571,1,0.167147,0.921789,0.800687,0.90784,0.51373,0.85909,0,0.182667,0.768135,0,0.718367,0.486621,0.688,24,0,0,24,24,24,0,0,1,0,0,False,False
25,drift,close,40,18,0.589946,0.448456,0.560808,0.102337,1,0.14149,0.924571,0.802415,0.911353,0.511899,0.862357,0,0.184054,0.771763,0,0.742851,0.513295,0.688,25,0,0,25,25,25,0,0,1,0,0,False,False
26,drift,close,40,18,0.64547,0.424978,0.491445,0.102111,1,0.220492,0.927294,0.804096,0.914801,0.511277,0.865682,0,0.185329,0.775391,0,0.764886,0.505595,0.688,26,0,0,26,26,26,0,0,1,0,0,False,False
27,drift,close,40,18,0.573553,0.437621,0.563192,0.10189,1,0.135932,0.929957,0.80573,0.918189,0.509513,0.869129,0,0.186503,0.779019,0,0.784717,0.533824,0.688,27,0,0,27,27,27,0,0,1,0,0,False,False
28,drift,close,40,18,0.580573,0.453422,0.530941,0.101677,2,0.127151,0.93256,0.807319,0.921515,0.507726,0.872679,0,0.187583,0.78254,0,0.802565,0.561768,0.688,28,0,0,28,28,28,0,0,1,0,0,False,False
29,drift,close,40,18,0.604672,0.488894,0.595869,0.10147,1,0.115777,0.935103,0.808864,0.924778,0.505881,0.876307,0,0.188576,0.785716,0,0.818629,0.589697,0.688,29,0,0,29,29,29,0,0,1,0,0,False,False
30,drift,close,40,18,0.654018,0.421478,0.562574,0.10127,1,0.232541,0.937584,0.810367,0.92797,0.505774,0.879923,0,0.18949,0.788747,0,0.833086,0.580851,0.688,30,0,0,30,30,30,0,0,1,0,0,False,False
31,drift,close,40,18,0.612913,0.434103,0.58209,0.101078,1,0.17881,0.940006,0.811829,0.931095,0.504931,0.883577,0,0.190331,0.791691,0,0.846097,0.600201,0.688,31,0,0,31,31,31,0,0,1,0,0,False,False
32,drift,close,40,18,0.633755,0.474937,0.532389,0.100893,1,0.158818,0.942367,0.813252,0.934154,0.503862,0.887259,0,0.191104,0.794474,0,0.857808,0.621211,0.688,32,0,0,32,32,32,0,0,1,0,0,False,False
33,drift,close,40,18,0.60822,0.47241,0.485028,0.100716,1,0.13581,0.944668,0.814635,0.937146,0.502536,0.890962,0,0.191816,0.79713,0,0.868347,0.644069,0.688,33,0,0,33,33,33,0,0,1,0,0,False,False
34,drift,close,40,18,0.66419,0.44427,0.630363,0.100546,1,0.21992,0.94691,0.815981,0.940067,0.502465,0.894614,0,0.192471,0.799732,0,0.877832,0.634408,0.688,34,0,0,34,34,34,0,0,1,0,0,False,False
35,drift,close,40,18,0.632944,0.467975,0.542604,0.100385,2,0.164969,0.949093,0.817291,0.942921,0.50164,0.898272,0,0.193073,0.802334,0,0.886369,0.653222,0.688,35,0,0,35,35,35,0,0,1,0,0,False,False
36,drift,close,40,18,0.607003,0.445435,0.525256,0.100231,2,0.161568,0.951218,0.818565,0.945708,0.50082,0.901913,0,0.193627,0.804533,0,0.894052,0.671264,0.688,36,0,0,36,36,36,0,0,1,0,0,False,False
37,drift,close,40,18,0.621463,0.443503,0.584105,0.100085,1,0.17796,0.953286,0.819805,0.948427,0.500282,0.905519,0,0.194137,0.806544,0,0.900967,0.685883,0.688,37,0,0,37,37,37,0,0,1,0,0,False,False
38,drift,close,40,18,0.592727,0.483118,0.423548,0.099948,1,0.169179,0.955297,0.821012,0.95108,0.499659,0.909081,0,0.194606,0.808375,0,0.90719,0.700746,0.688,38,0,0,38,38,38,0,0,1,0,0,False,False
39,drift,close,40,18,0.614354,0.462976,0.712505,0.099819,1,0.249529,0.957254,0.822186,0.953662,0.500204,0.912545,0,0.195038,0.810122,0,0.912791,0.690235,0.688,39,0,0,39,39,39,0,0,1,0,0,False,False
40,drift,close,40,18,0.596621,0.487251,0.60892,0.099698,1,0.121669,0.959156,0.82333,0.95618,0.498943,0.91598,0,0.195435,0.811869,0,0.917832,0.711758,0.688,40,0,0,40,40,40,0,0,1,0,0,False,False
41,drift,close,40,18,0.620982,0.447485,0.543789,0.099585,2,0.173497,0.961004,0.824443,0.958632,0.498482,0.919352,0,0.1958,0.813323,0,0.922369,0.72462,0.688,41,0,0,41,41,41,0,0,1,0,0,False,False
42,drift,close,40,18,0.617978,0.4464,0.543236,0.099481,2,0.171579,0.962801,0.825527,0.961021,0.498028,0.922654,0,0.196136,0.814607,0,0.926452,0.736828,0.688,42,0,0,42,42,42,0,0,1,0,0,False,False
43,drift,close,40,18,0.596749,0.489969,0.605733,0.099386,1,0.115764,0.964546,0.826582,0.963346,0.496828,0.925894,0,0.196445,0.81572,0,0.930127,0.755693,0.688,43,0,0,43,43,43,0,0,1,0,0,False,False
44,unknown,close,40,40,0.63193,0.432644,0.5701,0.092398,1,0.199286,0.966241,0.827816,0.965707,0.496868,0.929167,0,0.196729,0.819892,0,0.933434,0.744358,0.688,44,0,0,44,44,44,0,0,2,0,0,False,False
45,drift,close,40,18,0.595087,0.441932,0.47917,0.09922,1,0.153155,0.967887,0.828811,0.967914,0.496271,0.932354,0,0.196991,0.820784,0,0.936411,0.757874,0.688,45,0,0,45,45,45,0,0,2,0,0,False,False
46,drift,close,40,18,0.597118,0.476412,0.626546,0.09915,1,0.150134,0.969485,0.82978,0.97006,0.495674,0.935459,0,0.197232,0.821676,0,0.93909,0.770743,0.688,46,0,0,46,46,46,0,0,2,0,0,False,False
47,drift,close,40,18,0.613482,0.447156,0.552276,0.099089,1,0.166327,0.971036,0.830723,0.972146,0.495345,0.938473,0,0.197453,0.822436,0,0.941501,0.780412,0.688,47,0,0,47,47,47,0,0,2,0,0,False,False
48,drift,close,40,18,0.624267,0.457556,0.537738,0.099036,2,0.166711,0.972542,0.831642,0.974172,0.495048,0.941386,0,0.197657,0.822986,0,0.943671,0.789289,0.688,48,0,0,48,48,48,0,0,2,0,0,False,False
49,drift,close,40,18,0.588188,0.442148,0.512003,0.098992,2,0.14604,0.974003,0.832538,0.976141,0.494489,0.944208,0,0.197844,0.823536,0,0.945624,0.800275,0.688,49,0,0,49,49,49,0,0,2,0,0,False,False
50,drift,close,40,18,0.591407,0.463003,0.573687,0.098956,1,0.128405,0.975421,0.833411,0.978054,0.493722,0.946946,0,0.198017,0.824086,0,0.947381,0.812759,0.688,50,0,0,50,50,50,0,0,2,0,0,False,False
51,drift,close,40,18,0.607598,0.488923,0.488623,0.098929,1,0.118976,0.976797,0.834262,0.979913,0.492873,0.949604,0,0.198175,0.824636,0,0.948963,0.825486,0.688,51,0,0,51,51,51,0,0,2,0,0,False,False
52,drift,close,40,18,0.630776,0.466362,0.651312,0.09891,1,0.18495,0.978131,0.835091,0.981718,0.493002,0.952166,0,0.198321,0.825186,0,0.950387,0.828248,0.688,52,0,0,52,52,52,0,0,2,0,0,False,False
53,drift,close,40,18,0.625158,0.475307,0.561086,0.0989,2,0.149851,0.979425,0.835899,0.98347,0.492644,0.954645,0,0.198456,0.825736,0,0.951668,0.835575,0.688,53,0,0,53,53,53,0,0,2,0,0,False,False
54,drift,close,40,18,0.613014,0.443498,0.625718,0.098897,1,0.18222,0.980679,0.836687,0.985171,0.492769,0.957035,0,0.198579,0.826286,0,0.952821,0.837943,0.688,54,0,0,54,54,54,0,0,2,0,0,False,False
55,drift,close,40,18,0.588169,0.485555,0.652943,0.098904,1,0.167388,0.981896,0.837456,0.986823,0.492691,0.959344,0,0.198693,0.826836,0,0.953859,0.842162,0.688,55,0,0,55,55,55,0,0,2,0,0,False,False
56,drift,close,40,18,0.635202,0.455158,0.544939,0.098918,2,0.180044,0.983076,0.838205,0.988426,0.492805,0.961571,0,0.198798,0.827386,0,0.954793,0.844349,0.688,56,0,0,56,56,56,0,0,2,0,0,False,False
57,drift,close,40,18,0.593375,0.425903,0.559494,0.09894,1,0.167472,0.984219,0.838936,0.989982,0.49275,0.963725,0,0.198894,0.827936,0,0.955634,0.848087,0.688,57,0,0,57,57,57,0,0,2,0,0,False,False
58,drift,close,40,18,0.598543,0.500723,0.631601,0.09897,2,0.130878,0.985328,0.839649,0.991493,0.492196,0.965817,0,0.198982,0.828486,0,0.956391,0.856474,0.688,58,0,0,58,58,58,0,0,2,0,0,False,False
59,drift,close,40,18,0.587468,0.475522,0.651068,0.099008,1,0.175546,0.986402,0.840344,0.992961,0.492307,0.967837,0,0.199064,0.829036,0,0.957071,0.858117,0.688,59,0,0,59,59,59,0,0,2,0,0,False,False
60,drift,close,40,18,0.600401,0.469035,0.543961,0.099054,2,0.131366,0.987443,0.841023,0.994385,0.491805,0.9698,0,0.199139,0.829586,0,0.957684,0.865613,0.688,60,0,0,60,60,60,0,0,2,0,0,False,False
61,drift,close,40,18,0.601496,0.470161,0.595416,0.099108,1,0.131335,0.988452,0.841685,0.995769,0.491339,0.971707,0,0.199207,0.830136,0,0.958236,0.872472,0.688,61,0,0,61,61,61,0,0,2,0,0,False,False
62,drift,close,40,18,0.625439,0.486926,0.6181,0.099168,1,0.138513,0.989429,0.842332,0.997113,0.491008,0.973558,0,0.199271,0.830686,0,0.958732,0.877774,0.688,62,0,0,62,62,62,0,0,2,0,0,False,False
63,drift,close,40,18,0.613534,0.4653,0.579506,0.099236,1,0.148234,0.990376,0.842963,0.998417,0.490842,0.975353,0,0.199329,0.831236,0,0.959179,0.881314,0.688,63,0,0,63,63,63,0,0,2,0,0,False,False
64,drift,close,40,18,0.631387,0.445858,0.511921,0.099311,1,0.185528,0.991293,0.843579,0.999683,0.491217,0.977083,0,0.199383,0.831786,0,0.959581,0.879524,0.688,64,0,0,64,64,64,0,0,2,0,0,False,False
65,drift,close,40,18,0.602431,0.457451,0.679627,0.099393,1,0.222176,0.992181,0.84418,1,0.492098,0.978728,0,0.199432,0.832336,0,0.959943,0.866331,0.688,65,0,0,65,65,65,0,0,2,0,0,False,False
66,drift,close,40,18,0.620914,0.460603,0.618062,0.099482,1,0.16031,0.993042,0.844768,1,0.49208,0.980325,0,0.199478,0.832886,0,0.960269,0.869336,0.688,66,0,0,66,66,66,0,0,2,0,0,False,False
67,drift,close,40,18,0.646706,0.488817,0.636105,0.099577,1,0.15789,0.993875,0.845342,1,0.492041,0.981877,0,0.199519,0.833436,0,0.960562,0.872414,0.688,67,0,0,67,67,67,0,0,2,0,0,False,False
68,drift,close,40,18,0.617221,0.458811,0.533156,0.099678,2,0.15841,0.994682,0.845903,1,0.492022,0.983385,0,0.199558,0.833986,0,0.960826,0.875161,0.688,68,0,0,68,68,68,0,0,2,0,0,False,False
69,drift,close,40,18,0.636269,0.468503,0.488583,0.099786,1,0.167767,0.995463,0.846451,1,0.492147,0.984848,0,0.199593,0.834536,0,0.961063,0.876412,0.688,69,0,0,69,69,69,0,0,2,0,0,False,False
70,drift,close,40,18,0.625902,0.466433,0.657513,0.0999,1,0.19108,0.99622,0.846986,1,0.492604,0.986262,0,0.199626,0.835086,0,0.961277,0.874415,0.688,70,0,0,70,70,70,0,0,2,0,0,False,False
71,drift,close,40,18,0.62438,0.43866,0.52384,0.100019,1,0.18572,0.996952,0.84751,1,0.492973,0.987631,0,0.199656,0.835636,0,0.961469,0.873334,0.688,71,0,0,71,71,71,0,0,2,0,0,False,False
72,drift,close,40,18,0.628777,0.451687,0.604267,0.100144,1,0.177089,0.99766,0.848021,1,0.493215,0.98896,0,0.199683,0.836186,0,0.961642,0.873525,0.688,72,0,0,72,72,72,0,0,2,0,0,False,False
73,drift,close,40,18,0.585139,0.491593,0.43072,0.100274,2,0.154419,0.998346,0.848522,1,0.493139,0.990257,0,0.199709,0.836736,0,0.961798,0.876769,0.688,73,0,0,73,73,73,0,0,2,0,0,False,False
74,drift,close,40,18,0.603887,0.487971,0.520254,0.100409,2,0.115916,0.99901,0.849011,1,0.49254,0.991533,0,0.199732,0.837286,0,0.961938,0.884928,0.688,74,0,0,74,74,74,0,0,2,0,0,False,False
75,drift,close,40,18,0.606313,0.443835,0.454934,0.100548,1,0.162478,0.999652,0.84949,1,0.492633,0.992775,0,0.199753,0.837836,0,0.962064,0.886074,0.688,75,0,0,75,75,75,0,0,2,0,0,False,False
76,drift,close,40,18,0.619545,0.469699,0.536364,0.100693,2,0.149846,1,0.849958,1,0.492556,0.993989,0,0.199773,0.838386,0,0.962178,0.888828,0.688,76,0,0,76,76,76,0,0,2,0,0,False,False
77,drift,close,40,18,0.628282,0.487092,0.609565,0.100841,1,0.14119,1,0.850416,1,0.492374,0.995177,0,0.199791,0.838936,0,0.96228,0.89251,0.688,77,0,0,77,77,77,0,0,2,0,0,False,False
78,drift,close,40,18,0.626584,0.476527,0.626922,0.100993,1,0.150395,1,0.850865,1,0.492341,0.996169,0,0.199808,0.839486,0,0.962372,0.894623,0.688,78,0,0,78,78,78,0,0,2,0,0,False,False
79,drift,close,40,18,0.606008,0.473701,0.655502,0.10115,1,0.181802,1,0.851304,1,0.49276,0.996193,0,0.199823,0.840036,0,0.962455,0.892311,0.688,79,0,0,79,79,79,0,0,2,0,0,False,False
80,drift,close,40,18,0.589038,0.474471,0.58873,0.101309,1,0.114567,1,0.851734,1,0.492229,0.996234,0,0.199837,0.840586,0,0.962529,0.899288,0.688,80,0,0,80,80,80,0,0,2,0,0,False,False
81,drift,close,40,18,0.624756,0.481044,0.539996,0.101472,2,0.143712,1,0.852155,1,0.492144,0.996267,0,0.19985,0.841136,0,0.962596,0.901707,0.688,81,0,0,81,81,81,0,0,2,0,0,False,False
82,drift,close,40,18,0.579007,0.483742,0.538579,0.101637,3,0.095264,1,0.852567,1,0.491396,0.996312,0,0.209862,0.841686,0,0.962657,0.910452,0.688,82,0,0,82,82,82,0,0,2,0,0,False,False
83,drift,close,40,18,0.59549,0.458949,0.627412,0.101805,1,0.168463,1,0.852971,1,0.491722,0.996336,0,0.209073,0.842236,0,0.962711,0.908532,0.688,83,0,0,83,83,83,0,0,2,0,0,False,False
84,drift,close,40,18,0.607803,0.484268,0.563941,0.101976,2,0.123535,1,0.853367,1,0.491414,0.996372,0,0.208348,0.842786,0,0.96276,0.912852,0.688,84,0,0,84,84,84,0,0,2,0,0,False,False
85,drift,close,40,18,0.597051,0.441888,0.677831,0.102148,1,0.235943,1,0.853755,1,0.492706,0.996372,0,0.20768,0.843336,0,0.962804,0.899159,0.688,85,0,0,85,85,85,0,0,2,0,0,False,False
86,drift,close,40,18,0.580798,0.498917,0.628228,0.102323,2,0.129311,1,0.854135,1,0.492453,0.996409,0,0.207065,0.843886,0,0.962844,0.903549,0.688,86,0,0,86,86,86,0,0,2,0,0,False,False
