cycle,use_mercury,cohesion,structural_stability,vitality,viability,rigidity,dissent,identity_drift,light_power,shadow_power,mercury_power,bridge_tension,mercury_motion,alliance_shift,emergence,jester_pulse,judge_closure
70,True,1,0.87692,0.65476,0.740684,0.364632,0.915883,0.006917,0.478209,0.502305,0.534328,0.024733,0.028772,0.046516,0.932631,0.2,1
71,True,1,0.877099,0.668249,0.746159,0.364556,0.925272,0.00538,0.477066,0.507123,0.54205,0.028079,0.031738,0.051183,0.932768,0.2,1
72,True,1,0.869746,0.679198,0.744188,0.364461,0.934754,0.006605,0.477461,0.50479,0.538965,0.030405,0.033992,0.054617,0.932958,0.2,1
73,True,1,0.86995,0.699509,0.752314,0.36433,0.944383,0.005035,0.467467,0.493757,0.543735,0.034084,0.03807,0.063685,0.933213,0.0,1
74,True,1,0.873064,0.706418,0.757722,0.364184,0.954108,0.002948,0.463038,0.504892,0.536591,0.036776,0.040108,0.063627,0.933513,0.0,1
75,True,1,0.868049,0.722241,0.75955,0.364018,0.963919,0.003873,0.482808,0.502163,0.551744,0.038428,0.042789,0.070734,0.933872,0.0,1
76,True,1,0.868685,0.727585,0.762196,0.363842,0.973812,0.002636,0.478966,0.522672,0.555574,0.040704,0.044464,0.069748,0.934245,0.0,1
77,True,1,0.861651,0.725955,0.755392,0.363679,0.983703,0.004951,0.479411,0.512527,0.537371,0.040333,0.044036,0.065736,0.934606,0.0,1
78,True,1,0.845951,0.733171,0.744376,0.363509,0.993654,0.009164,0.477587,0.513688,0.54957,0.041711,0.045421,0.066942,0.934963,0.0,1
79,True,1,0.834531,0.746498,0.739331,0.363314,1,0.011131,0.474905,0.522268,0.567797,0.04535,0.048752,0.071765,0.935341,0.0,1
80,True,1,0.82731,0.763245,0.739168,0.363089,1,0.012049,0.480206,0.514256,0.573152,0.04834,0.052555,0.080971,0.935766,0.0,1
81,True,0.998666,0.822135,0.748036,0.728918,0.362897,1,0.013954,0.478651,0.524137,0.538189,0.046784,0.050349,0.070397,0.936125,0.0,1
82,True,1,0.818723,0.746291,0.72525,0.362707,1,0.014575,0.471678,0.524134,0.552605,0.048074,0.050958,0.067706,0.936468,0.0,1
83,True,1,0.831839,0.756164,0.740565,0.3625,1,0.009791,0.479064,0.524956,0.571097,0.050465,0.053496,0.072622,0.936845,0.0,1
84,True,1,0.836954,0.755798,0.744981,0.36229,1,0.007125,0.462972,0.528584,0.558517,0.052846,0.05479,0.070071,0.937273,0.0,1
85,True,1,0.843739,0.754896,0.750678,0.362089,1,0.005326,0.476233,0.518862,0.551835,0.052406,0.05472,0.069246,0.937706,0.0,1
86,True,1,0.843083,0.750374,0.748378,0.361906,1,0.005973,0.482415,0.526026,0.553203,0.051468,0.053917,0.066268,0.938122,0.0,1
87,True,1,0.847424,0.751771,0.752764,0.361728,1,0.004746,0.483595,0.527208,0.561874,0.051597,0.054275,0.066881,0.938525,0.0,1
88,True,1,0.855126,0.750271,0.759029,0.361556,1,0.002194,0.474551,0.526009,0.555307,0.052,0.05438,0.065224,0.938927,0.0,1
89,True,1,0.862351,0.730617,0.757814,0.361429,1,0.001247,0.484447,0.537224,0.539058,0.049194,0.050718,0.052913,0.939261,0.0,1
90,True,1,0.858113,0.728478,0.753265,0.361315,1,-0.003016,0.48658,0.528834,0.553155,0.048328,0.04998,0.052059,0.939577,0.0,1
91,True,1,0.86369,0.727179,0.757655,0.361207,1,-0.001148,0.48032,0.531396,0.554824,0.048569,0.049838,0.051018,0.939864,0.0,1
92,True,1,0.863574,0.708034,0.750113,0.361151,1,-0.001941,0.485826,0.540389,0.529759,0.046374,0.045192,0.040815,0.940063,0.2,1
93,True,1,0.865467,0.694477,0.746478,0.361132,1,0.003143,0.499259,0.532779,0.536072,0.042444,0.041672,0.033969,0.940179,0.2,1
94,True,0.999711,0.869662,0.683235,0.745697,0.36114,1,0.002653,0.492756,0.53701,0.538335,0.040274,0.039122,0.027705,0.94023,0.2,1
95,True,1,0.87854,0.670098,0.748115,0.361188,1,0.000448,0.48486,0.538135,0.52162,0.039418,0.035062,0.022164,0.940202,0.2,1
96,True,1,0.874052,0.659406,0.740089,0.361268,1,0.002764,0.493727,0.537454,0.52677,0.03757,0.031718,0.017731,0.940126,0.0,1
97,True,0.999821,0.874789,0.654511,0.738785,0.361349,1,0.002291,0.488983,0.544462,0.544227,0.037465,0.031128,0.014185,0.940022,0.0,1
98,True,1,0.868912,0.644224,0.7298,0.361468,1,0.005181,0.495183,0.534599,0.512891,0.035451,0.02705,0.011348,0.939844,0.0,1
99,True,1,0.871123,0.640553,0.730218,0.361598,1,0.005506,0.51383,0.537395,0.509995,0.032358,0.02545,0.010613,0.939617,0.0,1
100,True,0.993336,0.875803,0.645007,0.735896,0.361717,1,0.004114,0.510392,0.540091,0.496517,0.031762,0.025908,0.01404,0.939404,0.0,1
101,True,0.992809,0.87299,0.652393,0.736434,0.361812,1,0.004275,0.502984,0.546782,0.48611,0.033326,0.027709,0.017982,0.939246,0.0,1
102,True,0.999425,0.88567,0.641741,0.742885,0.361942,1,0.002337,0.510245,0.528118,0.519669,0.029472,0.023898,0.014385,0.939017,0.0,1
103,True,1,0.883157,0.639421,0.739855,0.362069,1,0.003567,0.511163,0.546387,0.507638,0.028817,0.023512,0.012918,0.938803,0.0,1
104,True,1,0.886827,0.652878,0.7483,0.362166,1,0.001767,0.51143,0.539724,0.484015,0.030315,0.026039,0.021301,0.938637,0.0,1
105,True,1,0.873151,0.677154,0.746299,0.362202,1,0.003729,0.519667,0.563044,0.475508,0.035363,0.031612,0.034704,0.938603,0.0,1
106,True,1,0.868069,0.691258,0.747465,0.362203,1,0.004064,0.512666,0.553139,0.476702,0.03817,0.035054,0.042149,0.938623,0.0,1
107,True,0.997397,0.851294,0.699176,0.736054,0.362184,1,0.008464,0.511953,0.545342,0.480214,0.039115,0.036927,0.046414,0.938677,0.0,1
108,True,1,0.855667,0.715343,0.74606,0.362131,1,0.006412,0.513672,0.546704,0.467682,0.041557,0.040508,0.055527,0.938766,0.0,1
109,True,1,0.86416,0.729564,0.758995,0.362048,1,0.00301,0.520054,0.552277,0.472614,0.043636,0.043734,0.063398,0.938932,0.0,1
110,True,1,0.856698,0.739663,0.756334,0.36195,1,0.005123,0.52484,0.543452,0.477349,0.043714,0.045563,0.069714,0.939157,0.0,1
111,True,1,0.85052,0.766176,0.761027,0.361804,1,0.005696,0.529373,0.546687,0.454807,0.046871,0.050835,0.085598,0.939462,0.0,1
112,True,0.996504,0.851383,0.775181,0.76525,0.361652,1,0.005733,0.532066,0.533066,0.473376,0.045597,0.052005,0.091954,0.939775,0.0,1
113,True,1,0.845688,0.799879,0.76953,0.361452,1,0.005889,0.534534,0.5576,0.454308,0.049785,0.057571,0.105653,0.940189,0.0,1
114,True,0.999388,0.836656,0.816077,0.76741,0.361227,1,0.00786,0.529598,0.540819,0.453387,0.051315,0.060966,0.115007,0.940654,0.0,1
115,True,1,0.840217,0.829582,0.775782,0.360984,1,0.006614,0.537987,0.547815,0.461293,0.052461,0.063856,0.122683,0.941146,0.2,1
116,True,1,0.826606,0.852553,0.77176,0.360696,1,0.008813,0.535984,0.557435,0.443992,0.056631,0.069296,0.134944,0.941739,0.2,1
117,True,0.993478,0.802839,0.864501,0.753886,0.360392,1,0.014861,0.527913,0.543887,0.445302,0.058268,0.072279,0.140999,0.942353,0.2,1
118,True,0.996546,0.805438,0.882652,0.762905,0.360063,1,0.013406,0.54171,0.548927,0.445358,0.060208,0.076154,0.15134,0.942975,0.2,1
119,True,1,0.810943,0.909884,0.778057,0.359689,1,0.010407,0.544942,0.551686,0.429588,0.064022,0.082114,0.167214,0.943706,0.0,1
120,True,0.996613,0.809723,0.915537,0.778947,0.359301,1,0.010142,0.533454,0.534785,0.429899,0.065085,0.085209,0.175193,0.944497,0.0,1
121,True,0.999094,0.803047,0.92744,0.776826,0.358864,1,0.010424,0.542687,0.545498,0.411525,0.069446,0.091839,0.192619,0.945395,0.0,1
122,True,1,0.799946,0.934785,0.77647,0.358406,1,0.010566,0.551431,0.543237,0.426681,0.071916,0.095873,0.200718,0.94634,0.0,1
123,True,1,0.798554,0.937067,0.775939,0.357958,1,0.010884,0.548744,0.543196,0.441822,0.071802,0.097032,0.201123,0.947275,0.0,1
124,True,1,0.796538,0.933613,0.772742,0.35755,1,0.012712,0.543066,0.537853,0.458351,0.069043,0.094942,0.192699,0.948132,0.0,1
125,True,1,0.800499,0.933495,0.776542,0.357163,1,0.012045,0.538675,0.532038,0.441744,0.068247,0.094756,0.190277,0.948941,0.0,1
126,True,1,0.797855,0.936114,0.774918,0.356779,1,0.01267,0.546521,0.54675,0.442111,0.068519,0.096124,0.193986,0.949754,0.0,1
127,True,0.993334,0.807985,0.931964,0.783248,0.356438,1,0.010139,0.538991,0.525431,0.453701,0.066421,0.093658,0.183881,0.950484,0.0,1
128,True,1,0.818568,0.933107,0.793927,0.356106,1,0.007181,0.546085,0.53596,0.443502,0.066775,0.094199,0.184088,0.95122,0.0,1
129,True,1,0.82806,0.928806,0.801532,0.355815,1,0.00538,0.542858,0.524782,0.457795,0.064963,0.091654,0.174065,0.951903,0.0,1
130,True,0.999576,0.829465,0.930503,0.803525,0.355528,1,0.004393,0.541037,0.532493,0.438952,0.06552,0.092517,0.176669,0.952594,0.0,1
131,True,1,0.846494,0.92725,0.818782,0.355273,1,0.000173,0.538766,0.528427,0.454954,0.063784,0.090574,0.170724,0.953229,0.0,1
132,True,1,0.840405,0.925726,0.812316,0.35504,1,0.002464,0.535556,0.528953,0.448527,0.062746,0.089616,0.16875,0.953857,0.0,1
133,True,0.996478,0.84578,0.917666,0.814443,0.354839,1,-0.001408,0.546123,0.536973,0.467762,0.060855,0.087399,0.162684,0.9544,0.0,1
134,True,0.999562,0.84588,0.89884,0.807374,0.354676,1,-0.001839,0.553317,0.518103,0.468889,0.060033,0.084519,0.149833,0.954876,0.0,1
135,True,1,0.851763,0.886477,0.80825,0.354541,1,0.000443,0.549938,0.518584,0.464256,0.059508,0.082487,0.141597,0.95529,0.0,1
136,True,1,0.852798,0.872463,0.803855,0.354441,1,0.001024,0.535228,0.513145,0.462905,0.057476,0.079518,0.133374,0.955642,0.0,1
137,True,1,0.85456,0.853264,0.798132,0.354386,1,0.0016,0.549894,0.524821,0.486425,0.054746,0.075516,0.122058,0.955896,0.0,1
138,True,1,0.852585,0.823242,0.78477,0.354396,1,0.003985,0.538931,0.510188,0.493417,0.050354,0.069304,0.104355,0.956013,0.2,1
139,True,1,0.859781,0.817993,0.789362,0.354427,1,0.002729,0.537139,0.526883,0.478104,0.048374,0.067148,0.102996,0.956064,0.2,1
140,True,0.993027,0.866754,0.793938,0.786382,0.354506,1,0.001603,0.531163,0.501882,0.485459,0.045151,0.062096,0.088966,0.956022,0.2,1
141,True,0.991755,0.868403,0.771526,0.77912,0.354627,1,0.00191,0.551568,0.511426,0.500827,0.043113,0.057697,0.075412,0.955902,0.2,1
142,True,0.999415,0.867943,0.75047,0.770483,0.354789,1,0.003546,0.536859,0.50512,0.496873,0.040151,0.052996,0.063629,0.95569,0.0,1
143,True,1,0.865311,0.725525,0.758433,0.355006,1,0.005971,0.529921,0.496239,0.505183,0.036966,0.046682,0.050903,0.955346,0.0,1
144,True,1,0.877873,0.7239,0.768802,0.355226,1,0.002649,0.531209,0.508336,0.481579,0.036268,0.045493,0.051425,0.954971,0.0,1
145,True,1,0.878629,0.716133,0.766392,0.355459,1,0.002837,0.519985,0.495619,0.478451,0.034724,0.043233,0.048008,0.954591,0.0,1
146,True,1,0.886683,0.696277,0.765495,0.355734,1,0.00238,0.518287,0.50604,0.506927,0.029943,0.037914,0.038406,0.954116,0.0,1
147,True,1,0.890441,0.680454,0.762399,0.356039,1,0.00227,0.523259,0.501078,0.504237,0.027215,0.033716,0.030725,0.953577,0.0,1
148,True,1,0.884196,0.66853,0.752308,0.356359,1,0.004814,0.527439,0.497925,0.525552,0.025858,0.030798,0.02458,0.952999,0.0,1
149,True,1,0.900803,0.656196,0.761438,0.356704,1,-0.000113,0.525814,0.49332,0.512545,0.025103,0.026903,0.019664,0.952344,0.0,1
150,True,1,0.884201,0.655425,0.747098,0.357035,1,-0.004838,0.520018,0.487831,0.529298,0.02556,0.026689,0.019443,0.951745,0.0,1
151,True,1,0.880618,0.670927,0.750213,0.35732,1,-0.004733,0.520796,0.487624,0.553719,0.028891,0.029884,0.028723,0.951193,0.0,1
152,True,1,0.894506,0.684642,0.767566,0.357576,1,0.00053,0.509663,0.509018,0.549955,0.028603,0.031386,0.039095,0.950691,0.0,1
153,True,1,0.889115,0.688319,0.764411,0.357814,1,0.00176,0.51435,0.491076,0.539558,0.029272,0.03215,0.041359,0.950255,0.0,1
154,True,1,0.881299,0.703038,0.763528,0.358015,1,-0.003423,0.506002,0.494405,0.550584,0.030745,0.034702,0.05092,0.949876,0.0,1
155,True,1,0.887127,0.712337,0.772289,0.358186,1,0.000898,0.509949,0.487014,0.548437,0.032581,0.036838,0.056131,0.94954,0.0,1
156,True,1,0.880315,0.716262,0.767915,0.358344,1,0.002981,0.504441,0.492752,0.539468,0.032323,0.037403,0.058916,0.949247,0.0,1
